candidate_id,candidate_name,java_score,dotnet_score,data_engineering_score,recommended_subject
38485,Steven Cain,6,71,1,Data Engineering
38486,Richard Baker,43,12,29,.NET
38487,Christy Spencer,86,18,77,.NET
38488,Kayla Hopkins,26,50,76,Java
38489,Jordan Gonzalez,41,1,36,.NET
38490,Frank Powers,72,94,74,Java
38491,Sydney Johnson,55,9,58,.NET
38492,Jessica Carlson,2,68,44,Java
38493,Samantha Cox,12,86,47,Java
38494,Kara Walker,69,29,72,.NET
38495,Jason Bass,58,95,99,Java
38496,Joseph Evans,37,64,21,Data Engineering
38497,Jessica Sellers,84,43,67,.NET
38498,Tammy Ortega,82,41,94,.NET
38499,Aaron Gutierrez,88,2,42,.NET
38500,Robert Simmons,67,29,64,.NET
38501,Amy Irwin DVM,85,36,54,.NET
38502,Justin Hardy,68,27,18,Data Engineering
38503,Kimberly Scott,0,50,63,Java
38504,Benjamin Cox,49,84,8,Data Engineering
38505,Anthony Kelly,80,12,75,.NET
38506,Rhonda Hamilton,72,39,38,Data Engineering
38507,John Mcdonald,8,25,42,Java
38508,Kathryn Little,52,29,33,.NET
38509,Henry Knight MD,87,23,74,.NET
38510,Katrina Kelley,9,37,100,Java
38511,Jennifer Collins,83,68,62,Data Engineering
38512,Paul Dennis,80,15,47,.NET
38513,Kenneth Carroll,76,54,46,Data Engineering
38514,Jessica Keller,28,48,16,Data Engineering
38515,Vanessa Lee,35,79,80,Java
38516,Matthew Floyd,86,51,79,.NET
38517,Jennifer Guzman,26,48,43,Java
38518,Kim Wilson,17,63,22,Java
38519,Shannon Burns,17,47,39,Java
38520,Deborah Krause,8,73,11,Java
38521,Carrie Thomas,66,81,86,Java
38522,Tara Young,6,37,50,Java
38523,Eileen Thompson,57,16,82,.NET
38524,Danny Robbins,78,40,49,.NET
38525,Cheryl Greene,29,53,95,Java
38526,Jason Peters,72,39,64,.NET
38527,Joseph Villa,60,30,78,.NET
38528,Tyler Reed,90,89,47,Data Engineering
38529,Brittany Olsen,99,25,23,Data Engineering
38530,Courtney Williams,81,75,60,Data Engineering
38531,Jimmy Miller,94,17,53,.NET
38532,Ann Foster,16,97,52,Java
38533,Jasmine Sullivan,52,34,48,.NET
38534,Jessica Martinez,5,74,89,Java
38535,Erica Brooks,38,55,39,Java
38536,Arthur Martinez,24,29,23,Data Engineering
38537,Pamela Pineda,41,44,73,Java
38538,Jennifer Aguilar,41,74,69,Java
38539,Shannon Coleman,58,51,65,.NET
38540,Nancy Sullivan,37,67,33,Data Engineering
38541,Katherine Avila,30,54,17,Data Engineering
38542,Robert Douglas,28,99,87,Java
38543,Bryan Smith DVM,8,9,75,Java
38544,Juan Martinez,0,53,23,Java
38545,Kim Perez,79,33,71,.NET
38546,Jonathan Coleman,86,62,0,Data Engineering
38547,Timothy Shields,71,30,44,.NET
38548,Laura Howard,46,63,24,Data Engineering
38549,Melissa Saunders,75,95,9,Data Engineering
38550,Brandon Miller,9,49,99,Java
38551,Nicholas Rodriguez,15,27,40,Java
38552,Dawn Mahoney,46,36,6,Data Engineering
38553,Dr. Thomas Escobar,42,95,50,Java
38554,Christopher Cook,23,31,92,Java
38555,Christine Smith,7,80,25,Java
38556,Dr. Gwendolyn Griffith,74,97,98,Java
38557,Mrs. Haley Leon MD,25,34,31,Java
38558,Stacey Jacobs,6,56,49,Java
38559,Jacob Davis,78,60,39,Data Engineering
38560,Mr. Paul Walker,14,84,95,Java
38561,Shannon Smith,47,31,32,.NET
38562,Nancy May,2,97,81,Java
38563,Michael Morales,15,97,85,Java
38564,Linda Black,78,7,14,.NET
38565,Christopher Montoya,88,79,22,Data Engineering
38566,Mr. Danny Beck PhD,96,34,100,.NET
38567,Scott Blevins,13,22,12,Data Engineering
38568,Lisa Davis,87,85,21,Data Engineering
38569,Kevin Gonzalez,74,94,85,Java
38570,Robert Summers,2,92,63,Java
38571,William Mcdonald,72,37,92,.NET
38572,Karen Martin,69,18,2,Data Engineering
38573,Heather Davis,30,53,18,Data Engineering
38574,Donna Kennedy,79,44,48,.NET
38575,Anne Rangel,74,35,99,.NET
38576,William Russo,16,48,50,Java
38577,Mary Davis,48,59,38,Data Engineering
38578,Christina Gonzalez,2,55,69,Java
38579,David Armstrong,82,72,13,Data Engineering
38580,Marissa Curtis,87,63,27,Data Engineering
38581,John Santiago,54,61,30,Data Engineering
38582,James Thomas,71,98,56,Data Engineering
38583,Adam Wise,99,58,44,Data Engineering
38584,David Turner,39,0,89,.NET
38585,Patricia Spears,65,96,5,Data Engineering
38586,Justin Sanchez,86,80,41,Data Engineering
38587,Devin Tapia,39,89,2,Data Engineering
38588,Christina Quinn,29,76,8,Data Engineering
38589,Rebecca Turner,24,4,2,Data Engineering
38590,Jessica Martinez,6,18,80,Java
38591,Keith Li,91,57,26,Data Engineering
38592,Patrick Perry,49,56,50,Java
38593,Mary Rodriguez,80,41,13,Data Engineering
38594,Marie Petty,95,72,100,.NET
38595,Howard Gray,0,5,48,Java
38596,Vanessa Lang,90,84,3,Data Engineering
38597,Maria Villa,43,21,47,.NET
38598,Dustin Wilson,99,52,71,.NET
38599,Donald Johnson,48,56,10,Data Engineering
38600,William Acosta,6,50,60,Java
38601,Roger Smith,2,4,85,Java
38602,Steven Butler,93,21,51,.NET
38603,Katelyn Mcneil,0,6,32,Java
38604,Kristina Chapman,50,63,43,Data Engineering
38605,Laura Hill,97,56,31,Data Engineering
38606,Jason Henson,37,25,87,.NET
38607,Scott Davila,42,24,1,Data Engineering
38608,Michael Bates,54,68,94,Java
38609,Felicia Zimmerman,56,31,6,Data Engineering
38610,Linda Hutchinson,52,7,50,.NET
38611,Jesse Livingston,99,8,84,.NET
38612,William Collins,32,53,61,Java
38613,Andrew Hicks,79,91,11,Data Engineering
38614,Catherine Garner,61,19,66,.NET
38615,Michael Knapp,10,67,79,Java
38616,Yvonne Turner,71,66,21,Data Engineering
38617,Michael Thomas,51,43,74,.NET
38618,Darrell Turner,0,40,38,Java
38619,Daniel Hill,13,41,13,Java
38620,Joseph Daniel,93,10,76,.NET
38621,Mark Robbins,84,92,15,Data Engineering
38622,Joseph Tapia,20,42,91,Java
38623,Gabriela Smith,33,85,70,Java
38624,Jordan Vargas,89,7,17,.NET
38625,Sarah Bradford,13,45,78,Java
38626,Jasmine Kim,39,33,81,.NET
38627,Deanna Booth,34,94,46,Java
38628,Lisa Castro,41,67,74,Java
38629,Tammy Hanson,81,14,74,.NET
38630,Denise Brown,19,17,50,.NET
38631,Jeffrey Ayala,59,10,38,.NET
38632,Jonathan Alvarado,8,90,16,Java
38633,Sandra Miller,32,18,59,.NET
38634,Jeffrey Hayes,48,72,5,Data Engineering
38635,David Williams,67,24,45,.NET
38636,Vicki Hanna,3,21,68,Java
38637,Anita Stuart,47,86,32,Data Engineering
38638,Dr. Shawn Kemp,15,61,84,Java
38639,Mr. Eric Francis,46,36,54,.NET
38640,Tracey Bradley,25,9,72,.NET
38641,David Ramos,69,80,32,Data Engineering
38642,Marissa Perkins,36,51,68,Java
38643,Jeffery Mack,21,76,19,Data Engineering
38644,Sophia Wagner,6,67,22,Java
38645,William Peterson,41,95,36,Data Engineering
38646,Terri Rice,29,27,97,.NET
38647,Lisa Sherman,73,29,79,.NET
38648,Peter Deleon,78,45,45,.NET
38649,Alicia Ramirez,5,39,26,Java
38650,Cristina Anderson,23,20,62,.NET
38651,Jasmin Ruiz,65,14,3,Data Engineering
38652,Tracy Cooper,39,2,57,.NET
38653,Shane White,14,80,14,Java
38654,Matthew Woodard,52,78,83,Java
38655,Mary Martinez,84,96,57,Data Engineering
38656,Phillip Brown,81,68,50,Data Engineering
38657,Michelle Hancock,4,7,59,Java
38658,Michael Houston,88,8,68,.NET
38659,Jay Joseph,35,89,79,Java
38660,Justin Reyes,73,1,33,.NET
38661,Megan Frazier,45,36,77,.NET
38662,Justin Richard,22,99,90,Java
38663,Victoria Proctor,87,11,65,.NET
38664,Charles Sullivan,44,18,28,.NET
38665,Christina Gomez,9,26,4,Data Engineering
38666,Amanda Smith,53,23,91,.NET
38667,Patrick Nguyen,69,65,1,Data Engineering
38668,Deanna Mason,76,15,97,.NET
38669,William Weeks,84,1,2,.NET
38670,Virginia Brooks,31,20,40,.NET
38671,Stephen Rivera,42,9,21,.NET
38672,Maria Jones,14,57,61,Java
38673,Judith Rice,65,16,47,.NET
38674,Mr. Kyle Hall,14,75,89,Java
38675,Kimberly Thompson,80,6,4,Data Engineering
38676,Laurie Walker,19,72,3,Data Engineering
38677,Diana Singh,49,45,100,.NET
38678,Heidi Brown,5,49,32,Java
38679,Jason Olsen,78,9,80,.NET
38680,Johnny Cruz,16,15,49,.NET
38681,Jeffery Ward,25,0,7,.NET
38682,James Thomas,21,8,47,.NET
38683,Karen Riggs,72,12,12,.NET
38684,Cynthia Saunders,63,60,25,Data Engineering
38685,Sydney Farrell,75,47,50,.NET
38686,Dr. Aaron Davis Jr.,85,15,34,.NET
38687,Walter Moore,57,97,46,Data Engineering
38688,Daniel Miller Jr.,86,40,63,.NET
38689,Shawn Hammond,36,29,26,Data Engineering
38690,Eric Daniel,77,76,45,Data Engineering
38691,Jason Davidson,87,71,33,Data Engineering
38692,Donald Smith,71,54,62,.NET
38693,Michael Webb MD,89,10,93,.NET
38694,Karen Bradley,95,51,90,.NET
38695,Jose Taylor,27,94,42,Java
38696,Wendy Rogers,95,74,88,.NET
38697,Jonathan Robinson,85,47,92,.NET
38698,Regina King,48,6,23,.NET
38699,Travis Martinez,72,53,16,Data Engineering
38700,Randy Dunn,66,0,43,.NET
38701,Lauren Murphy,88,86,65,Data Engineering
38702,Charles Allen,75,31,60,.NET
38703,James James,92,61,39,Data Engineering
38704,Mary Gallagher,66,14,79,.NET
38705,Susan Foster,40,81,2,Data Engineering
38706,John Whitaker,45,91,22,Data Engineering
38707,Amanda Evans,86,60,6,Data Engineering
38708,Derek Roberts,86,77,87,.NET
38709,Matthew Mahoney,54,76,55,Java
38710,Regina Mullen,81,55,71,.NET
38711,Thomas Lee,10,33,61,Java
38712,Donna Hernandez,99,19,84,.NET
38713,Andrea Robbins,25,23,80,.NET
38714,Louis Cook,71,27,26,Data Engineering
38715,Casey Montgomery,91,10,42,.NET
38716,Joseph Lewis,81,91,75,Data Engineering
38717,Natalie Allison,12,85,88,Java
38718,Jessica Bailey,35,29,53,.NET
38719,Anthony Ortiz,63,37,38,.NET
38720,Amanda Clark,50,80,94,Java
38721,Brandon Hale,75,85,41,Data Engineering
38722,Donna Anderson,21,0,29,.NET
38723,Dale Campbell,59,83,41,Data Engineering
38724,Mrs. Victoria Smith,1,68,99,Java
38725,Jeremy Burton,55,32,48,.NET
38726,John Gibson,39,64,85,Java
38727,William Adkins,27,43,14,Data Engineering
38728,Jacqueline Walker,76,63,86,.NET
38729,Amber Whitaker,96,8,97,.NET
38730,Joshua Stewart,2,31,42,Java
38731,Dr. Alyssa Hernandez,62,53,34,Data Engineering
38732,Emily Livingston,97,25,83,.NET
38733,Dustin Garrett,22,61,41,Java
38734,Eric Cuevas,54,41,92,.NET
38735,Paul Frazier,31,47,91,Java
38736,Joel Simpson,83,5,72,.NET
38737,Anthony Pineda,27,29,31,Java
38738,Sheri Mclaughlin,7,22,71,Java
38739,Matthew Rodriguez,2,88,47,Java
38740,Michael Sims,93,24,76,.NET
38741,Judy Zimmerman,88,12,97,.NET
38742,Michael Lee,52,24,24,.NET
38743,Daniel Marquez,93,16,74,.NET
38744,Melinda Solis,28,26,23,Data Engineering
38745,Vickie Potter,93,10,67,.NET
38746,Ashley Pham,97,5,34,.NET
38747,Kimberly Hamilton,88,78,35,Data Engineering
38748,Deborah White,80,36,65,.NET
38749,Devin Terry,58,95,93,Java
38750,Tammy Nelson,23,87,39,Java
38751,Kerry Campbell,37,74,69,Java
38752,Dylan White,27,92,6,Data Engineering
38753,Sarah Carr,96,71,51,Data Engineering
38754,Jeffrey Norman,61,36,76,.NET
38755,Jordan Sheppard,99,73,42,Data Engineering
38756,Jill Solomon,50,58,83,Java
38757,Jose Smith,6,9,4,Data Engineering
38758,Mrs. Stephanie George,22,0,23,.NET
38759,Nancy Henderson,45,51,41,Data Engineering
38760,Brian Carr,89,86,33,Data Engineering
38761,Brad Baker PhD,77,17,86,.NET
38762,Frank Johnson,27,86,72,Java
38763,Samuel Anderson,23,4,25,.NET
38764,Heather Brown,6,94,89,Java
38765,Mr. Jose Mclaughlin,99,83,81,Data Engineering
38766,Bill Taylor,78,92,35,Data Engineering
38767,Amy Phillips,48,47,16,Data Engineering
38768,Brent Wilson,2,32,68,Java
38769,Tracy Thornton,1,56,5,Java
38770,Jerry Ford,6,95,33,Java
38771,Melanie Harrison,79,24,52,.NET
38772,Jonathan Hall,20,43,94,Java
38773,Christy Pennington,8,90,36,Java
38774,Melanie Burns,11,86,19,Java
38775,Paul Rodriguez,92,65,57,Data Engineering
38776,Colin Adams,23,67,75,Java
38777,Fernando White,32,24,58,.NET
38778,Robert Aguilar,77,44,10,Data Engineering
38779,Danielle Bridges,42,22,93,.NET
38780,Terri Fields,81,99,39,Data Engineering
38781,Christine Roberts,4,40,77,Java
38782,Brandon Martinez,78,86,55,Data Engineering
38783,Dr. Alicia Hernandez,70,32,20,Data Engineering
38784,Janice Osborne,88,27,86,.NET
38785,Thomas Medina,13,7,99,.NET
38786,Shannon White,35,96,68,Java
38787,Isabella Collins,34,28,45,.NET
38788,Jesse Rhodes,49,55,66,Java
38789,Gregory Cross,87,14,31,.NET
38790,Amanda Mason,78,14,91,.NET
38791,Amber Walters,10,36,3,Data Engineering
38792,Sandra Rivera,23,18,25,.NET
38793,Eileen Beltran,74,58,30,Data Engineering
38794,Lisa Williamson,43,50,73,Java
38795,Stephanie Moreno MD,50,84,75,Java
38796,Kim Jacobs,16,34,60,Java
38797,Heidi Robinson,69,89,16,Data Engineering
38798,Patricia Landry,84,91,52,Data Engineering
38799,Mr. Juan Hess,7,85,45,Java
38800,Melanie Dixon,78,35,7,Data Engineering
38801,David Miller,95,52,74,.NET
38802,Bradley Kelly,73,79,71,Data Engineering
38803,Morgan Ortiz,27,11,29,.NET
38804,George Burns,78,27,82,.NET
38805,Cindy Burton,11,70,17,Java
38806,Krystal Hughes,42,32,56,.NET
38807,Caitlin Kim,81,87,7,Data Engineering
38808,Mrs. Mary Thomas MD,36,74,79,Java
38809,Diamond Rice,87,78,25,Data Engineering
38810,Ricardo Ryan,62,82,20,Data Engineering
38811,James Blair,100,54,47,Data Engineering
38812,Mr. Timothy Oliver,92,78,50,Data Engineering
38813,Timothy Hernandez,62,72,61,Data Engineering
38814,Stephanie Rose,9,76,70,Java
38815,Daniel Williams MD,77,49,42,Data Engineering
38816,Jamie Cain,79,28,1,Data Engineering
38817,Nicole Johnson,36,57,20,Data Engineering
38818,Vincent Cameron,10,25,61,Java
38819,Nancy Bell,89,22,3,Data Engineering
38820,Austin Martinez,18,16,52,.NET
38821,Jacob Hernandez,51,4,25,.NET
38822,Kara Santana,17,58,84,Java
38823,William Mccormick,93,15,10,Data Engineering
38824,Roy Smith,31,93,48,Java
38825,Edward Garcia,22,20,75,.NET
38826,Brett Medina,11,4,41,.NET
38827,Michaela Jackson,57,57,75,Java
38828,Yesenia Wilson,76,25,27,.NET
38829,Mrs. Andrea Kirk,20,42,39,Java
38830,Mr. William Chandler,20,93,46,Java
38831,Maria Howell,92,58,49,Data Engineering
38832,Rachel Johnson,92,85,44,Data Engineering
38833,William Garcia,90,57,13,Data Engineering
38834,Raven Mendez,28,1,83,.NET
38835,Michelle Harrison,78,43,28,Data Engineering
38836,Nicole Mcneil,46,75,39,Data Engineering
38837,Susan Gutierrez,11,90,73,Java
38838,Candace May,57,25,52,.NET
38839,Jaclyn Williams,40,43,26,Data Engineering
38840,Richard Harmon,18,88,96,Java
38841,Jordan Oneal,11,18,53,Java
38842,Timothy Gonzales,22,48,39,Java
38843,Steven Vaughn,4,90,99,Java
38844,Angela Parker,25,80,80,Java
38845,Julie Ward,62,56,63,.NET
38846,Lisa Johnson,51,5,42,.NET
38847,Tyler Fernandez,9,22,58,Java
38848,Natalie Dillon,85,81,25,Data Engineering
38849,Charles Romero,38,42,57,Java
38850,Peter Snow,22,43,7,Data Engineering
38851,Lisa Hernandez,10,65,69,Java
38852,Scott Christensen,91,44,59,.NET
38853,Lawrence Alvarez,94,18,49,.NET
38854,Brian Miller,71,3,95,.NET
38855,Jamie Franco,47,96,69,Java
38856,Mr. Kevin Owens DDS,91,97,91,Java
38857,Kristin Carney,15,95,81,Java
38858,Joseph Cole,45,56,37,Data Engineering
38859,Stephanie Ramirez,46,81,5,Data Engineering
38860,Ryan Smith,94,8,73,.NET
38861,Richard Brown,47,100,12,Data Engineering
38862,Matthew Mitchell,79,47,77,.NET
38863,Deborah Johnson,68,35,96,.NET
38864,Deborah Jackson,98,66,31,Data Engineering
38865,Joseph Taylor,24,17,80,.NET
38866,Linda Johnson,76,39,80,.NET
38867,Brandy Pena,92,88,36,Data Engineering
38868,Robert Walker,90,65,0,Data Engineering
38869,Kathleen Elliott,80,64,0,Data Engineering
38870,Christopher Rodriguez,36,87,54,Java
38871,Tracy Brooks,62,23,23,.NET
38872,Amanda Thompson,28,52,83,Java
38873,Anna Patterson,57,41,10,Data Engineering
38874,Rachel Cervantes,97,52,88,.NET
38875,Jennifer Vega,93,61,25,Data Engineering
38876,Melvin Edwards,30,61,98,Java
38877,Taylor Rivas,85,67,27,Data Engineering
38878,Jennifer Burke,88,34,81,.NET
38879,Regina Grant,67,98,9,Data Engineering
38880,Sandra Hardin,98,56,52,Data Engineering
38881,Jonathan Daugherty,40,60,47,Java
38882,Nicholas Mclean,49,11,25,.NET
38883,Joshua Williams,43,48,56,Java
38884,Dan Sloan,8,86,81,Java
38885,Stephanie Wright,58,21,97,.NET
38886,Joshua Krause,89,89,84,Data Engineering
38887,Megan Banks,90,67,63,Data Engineering
38888,Matthew Johnson DDS,26,70,40,Java
38889,Emily Wagner,81,22,40,.NET
38890,Phillip Miller,93,94,35,Data Engineering
38891,Fred Wright,58,6,91,.NET
38892,Patrick Wilson,94,21,43,.NET
38893,Barbara Bradford,2,39,80,Java
38894,Sonia Munoz,92,18,72,.NET
38895,Justin Love,6,52,42,Java
38896,Julie Washington,81,29,22,Data Engineering
38897,Sherri Turner,15,25,88,Java
38898,Erin Thompson,48,40,42,.NET
38899,Donna Ross,31,21,89,.NET
38900,James Hernandez,88,60,21,Data Engineering
38901,Erica Dalton,43,72,17,Data Engineering
38902,Kathleen Nunez,95,45,62,.NET
38903,Victoria May,18,57,64,Java
38904,Daniel Parker,2,28,13,Java
38905,Sergio Rivera,59,95,92,Java
38906,Eric Johnson,34,52,50,Java
38907,Julie Jenkins,28,17,78,.NET
38908,Susan Morales,74,30,46,.NET
38909,Dana Wilson,69,31,14,Data Engineering
38910,David Anthony,82,8,16,.NET
38911,Eric Wilson MD,100,93,80,Data Engineering
38912,Alicia Stone,44,36,90,.NET
38913,Brandon Clark,26,95,59,Java
38914,Joshua Jones,68,7,94,.NET
38915,Rebekah Stewart,89,23,100,.NET
38916,Ashley Curtis,34,67,15,Data Engineering
38917,Marissa Galloway,18,51,64,Java
38918,Bobby Hicks,16,45,14,Data Engineering
38919,Dr. Douglas Bradley,34,16,69,.NET
38920,Charles Farrell,76,20,31,.NET
38921,Kristen Wade DDS,77,47,36,Data Engineering
38922,April Zimmerman,29,8,79,.NET
38923,Matthew Singh,47,68,5,Data Engineering
38924,Kelly Young,56,4,10,.NET
38925,Christopher Shaw,16,93,74,Java
38926,Brian Hill,100,5,24,.NET
38927,Debra Young,14,71,74,Java
38928,Richard Johnson,81,47,82,.NET
38929,Andrew Griffin,13,45,64,Java
38930,Sabrina Pineda,13,96,73,Java
38931,Gabriel Joseph,44,78,5,Data Engineering
38932,Cynthia Robinson,96,100,30,Data Engineering
38933,Susan Anderson,37,72,15,Data Engineering
38934,Tonya Wells,62,62,68,Java
38935,Monica Soto,74,2,44,.NET
38936,Ashley Johnson,10,30,10,Java
38937,Gregory Robertson,47,6,4,Data Engineering
38938,Amanda Wade,25,15,11,Data Engineering
38939,Vincent Parker,66,91,77,Java
38940,Laura Nelson,24,98,9,Data Engineering
38941,Nicholas Lamb,80,14,2,Data Engineering
38942,Linda Jones,60,6,83,.NET
38943,Travis Byrd,85,98,13,Data Engineering
38944,Debbie Lynch,92,94,89,Data Engineering
38945,Nancy Garcia,25,37,50,Java
38946,Randy Smith Jr.,33,7,24,.NET
38947,Christopher Smith,89,55,18,Data Engineering
38948,Daniel Fisher,8,79,79,Java
38949,Christopher Mcgrath,39,97,59,Java
38950,George Underwood,74,0,52,.NET
38951,Linda Thompson,6,18,53,Java
38952,Timothy Davidson,29,77,69,Java
38953,Alexandria Johnson,65,18,69,.NET
38954,Daniel Mason,29,86,32,Java
38955,Laura Fields,67,3,73,.NET
38956,Rachel Tucker,57,63,26,Data Engineering
38957,Mary Elliott,54,97,85,Java
38958,Rachel Dawson,13,1,16,.NET
38959,Sabrina Peterson,76,75,92,.NET
38960,Matthew Smith,88,22,65,.NET
38961,Erica Fleming,76,55,23,Data Engineering
38962,Stephen Gonzalez,76,81,23,Data Engineering
38963,Robert Howell,36,95,33,Data Engineering
38964,Kristy Prince,43,50,27,Data Engineering
38965,Mr. Jon Garza,5,80,14,Java
38966,Thomas Becker,25,30,53,Java
38967,Joshua Huffman,13,57,83,Java
38968,Jasmine Ferguson,7,35,88,Java
38969,Kimberly Lewis,23,89,70,Java
38970,Adrienne Evans,85,11,89,.NET
38971,Rachel Powers,38,34,60,.NET
38972,Edward Brock,48,79,6,Data Engineering
38973,Brittany Thompson,84,3,47,.NET
38974,Ashlee Rose,62,27,35,.NET
38975,Matthew Cox,25,32,39,Java
38976,John Diaz,9,100,41,Java
38977,Rodney Moss,76,73,52,Data Engineering
38978,Ryan Avila,57,30,21,Data Engineering
38979,Victor Cunningham,13,77,75,Java
38980,Shawn Lee,72,4,92,.NET
38981,Angela Chen,70,9,85,.NET
38982,Tracy Sharp,38,24,49,.NET
38983,Kyle Moon,30,40,34,Java
38984,Michael Jordan,49,16,25,.NET
38985,John Lawson,15,60,8,Data Engineering
38986,Nathaniel Hutchinson,71,83,71,Java
38987,Carolyn Best MD,50,59,64,Java
38988,Arthur Murray,14,32,91,Java
38989,Victoria Morales,88,8,83,.NET
38990,Tina Rivera,37,49,45,Java
38991,Christian Morgan,78,30,26,Data Engineering
38992,Steve Sullivan,88,4,78,.NET
38993,Jordan Flores,70,45,1,Data Engineering
38994,Jesse Meyer,89,92,54,Data Engineering
38995,Madeline Martinez,71,3,53,.NET
38996,Meredith Griffith,81,30,13,Data Engineering
38997,Cody Bryant,20,3,44,.NET
38998,Matthew Jackson,15,17,40,Java
38999,Susan Benson,66,81,74,Java
39000,Timothy Bowman,64,33,1,Data Engineering
39001,Hannah Russell,12,47,5,Data Engineering
39002,Debra Flynn,63,62,90,.NET
39003,Robin Patel,60,13,7,Data Engineering
